time,send_or_recv,id,communicating_agent
2024-07-26 08:54:18.189943,SEND,977d408c-170c-4cae-a852-f06b8c87523c,scp_Main_Node@localhost
2024-07-26 08:54:18.192599,SEND,7bb384ea-9613-4e0e-89bc-990e7ed2bff1,scp_Main_Node@localhost
2024-07-26 08:54:38.219649,RECEIVE,3effb8cc-f0f7-4080-89e5-f89c994f1d8d,scp_main_node@localhost
2024-07-26 08:58:52.556231,SEND,67a80901-5b2f-49d0-aa48-1e9544501a27,scp_Main_Node@localhost
2024-07-26 08:59:12.573014,RECEIVE,2944b789-6b2f-48cc-9225-5dd932266159,scp_main_node@localhost
2024-07-26 09:00:04.053854,SEND,2672b43c-d8c5-4466-8d0b-a315077dba3d,scp_Main_Node@localhost
2024-07-26 09:00:04.055851,RECEIVE,2944b789-6b2f-48cc-9225-5dd932266159,scp_main_node@localhost
2024-07-26 09:02:41.008355,SEND,2f07a0df-5112-41ee-96d4-a0cea7221fab,scp_Main_Node@localhost
2024-07-26 09:02:41.011352,RECEIVE,1f658dbb-52c3-4570-afc4-092a693784fb,scp_main_node@localhost
2024-07-26 09:05:54.247422,SEND,37fb354a-d19d-4e75-9fd4-9065d65d8e75,scp_Main_Node@localhost
2024-07-26 09:05:54.248422,RECEIVE,1f658dbb-52c3-4570-afc4-092a693784fb,scp_main_node@localhost
2024-07-26 09:06:43.290660,SEND,b4bb9e0f-4e6b-4dde-92e6-2ab73fb718a6,scp_Main_Node@localhost
2024-07-26 09:06:43.293166,RECEIVE,eca7fcda-2f2e-489a-b398-736ace80b9f2,scp_main_node@localhost
2024-07-26 09:07:35.633993,SEND,bbbf2da8-6eda-4fc0-8e73-e165fe92c473,scp_Main_Node@localhost
2024-07-26 09:07:35.635996,RECEIVE,eca7fcda-2f2e-489a-b398-736ace80b9f2,scp_main_node@localhost
2024-07-26 09:12:31.535976,SEND,09d59b50-eb16-46ff-9ff5-d99591bec5d1,scp_Main_Node@localhost
2024-07-26 09:12:31.538976,RECEIVE,a44f3680-1ad2-499d-9ba3-98ab27968531,scp_main_node@localhost
2024-07-26 09:13:32.657573,SEND,4c6fe153-1427-4a46-89da-68fafcf3c7b8,scp_Main_Node@localhost
2024-07-26 09:13:32.658575,RECEIVE,a44f3680-1ad2-499d-9ba3-98ab27968531,scp_main_node@localhost
2024-07-26 09:14:31.390425,SEND,11b86aa3-5076-413a-9092-de87a92cfe12,scp_Main_Node@localhost
2024-07-26 09:14:31.393931,RECEIVE,4bb1ad22-ff92-4671-8c3c-4597229ea03c,scp_main_node@localhost
2024-07-26 09:15:21.903506,SEND,c4bdca9d-ef3f-4b9c-8340-0b0dbd93020b,scp_Main_Node@localhost
2024-07-26 09:15:21.905506,RECEIVE,4bb1ad22-ff92-4671-8c3c-4597229ea03c,scp_main_node@localhost
2024-07-26 09:16:10.648800,SEND,9e62622c-4968-4c40-920d-d40c2ce6943c,scp_Main_Node@localhost
2024-07-26 09:16:10.651800,RECEIVE,32288544-992f-4147-b6d4-9bb58c5889d6,scp_main_node@localhost
2024-07-26 09:16:56.460267,SEND,4fbb8b55-d031-4480-8588-58d287025365,scp_Main_Node@localhost
2024-07-26 09:16:56.461267,RECEIVE,32288544-992f-4147-b6d4-9bb58c5889d6,scp_main_node@localhost
2024-07-26 09:19:41.479753,SEND,d1aefebf-4f48-41ae-b376-9a5ed04a7c07,scp_Main_Node@localhost
2024-07-26 09:19:41.483260,RECEIVE,becc08ee-edc6-4bad-baf5-da91e256a433,scp_main_node@localhost
2024-07-26 09:22:09.743916,SEND,71d08c1e-74c9-42e8-b81e-4a88caf422c9,scp_Main_Node@localhost
2024-07-26 09:22:09.744916,RECEIVE,becc08ee-edc6-4bad-baf5-da91e256a433,scp_main_node@localhost
2024-07-26 09:23:17.008144,SEND,8c63edf8-3d77-445a-8034-04ad368f0a3c,scp_Main_Node@localhost
2024-07-26 09:23:17.010706,RECEIVE,191fb986-172b-4cef-a255-a45cca87f870,scp_main_node@localhost
2024-07-26 09:24:02.326662,SEND,1d1cb32b-bf47-4eb9-8292-cc041d023cef,scp_Main_Node@localhost
2024-07-26 09:24:02.328663,RECEIVE,191fb986-172b-4cef-a255-a45cca87f870,scp_main_node@localhost
2024-07-26 09:24:43.785519,SEND,96a25dc1-1193-4a1d-b769-0a912e8bc867,scp_Main_Node@localhost
2024-07-26 09:24:43.787522,RECEIVE,2281ccf3-047a-401d-9cb0-540f3c1dceeb,scp_main_node@localhost
2024-07-26 09:25:31.478289,SEND,d1c15390-91e7-4920-8c21-af351bf534c1,scp_Main_Node@localhost
2024-07-26 09:25:31.479293,RECEIVE,2281ccf3-047a-401d-9cb0-540f3c1dceeb,scp_main_node@localhost
2024-07-26 09:26:11.145800,SEND,43ba72c3-35d6-497e-9516-39464ca14792,scp_Main_Node@localhost
2024-07-26 09:26:11.149307,RECEIVE,5560b6f3-feec-44ac-9f4e-bef938b51ad1,scp_main_node@localhost
2024-07-26 09:26:54.127834,SEND,3b6f664f-a34f-4813-ba22-2b3e1a76ce81,scp_Main_Node@localhost
2024-07-26 09:26:54.129835,RECEIVE,5560b6f3-feec-44ac-9f4e-bef938b51ad1,scp_main_node@localhost
2024-07-26 09:27:37.191901,SEND,527cf57d-b89b-4e4b-b3b5-fc8d4f2d0680,scp_Main_Node@localhost
2024-07-26 09:27:37.195405,RECEIVE,57f31d8a-66d2-4610-be5c-47a98f8ce5ac,scp_main_node@localhost
2024-07-26 09:28:24.763138,SEND,d3350c39-6d69-4c38-8fb0-1f8d0ab0fb6e,scp_Main_Node@localhost
2024-07-26 09:28:24.764138,RECEIVE,57f31d8a-66d2-4610-be5c-47a98f8ce5ac,scp_main_node@localhost
2024-07-26 09:29:14.514841,SEND,2c36d970-7f8e-44cc-80a8-0fee8557887a,scp_Main_Node@localhost
2024-07-26 09:29:14.517841,RECEIVE,f9ff7561-1b86-4353-8703-d79d4f13a23a,scp_main_node@localhost
2024-07-26 09:30:00.001726,SEND,3cd6ea06-f223-464b-ad30-88149b0446c6,scp_Main_Node@localhost
2024-07-26 09:30:00.002726,RECEIVE,f9ff7561-1b86-4353-8703-d79d4f13a23a,scp_main_node@localhost
2024-07-26 09:30:51.646792,SEND,3e0f9342-703a-4b33-aa24-1e1e895a0667,scp_Main_Node@localhost
2024-07-26 09:30:51.649792,RECEIVE,60a296f0-d26e-40cc-bdd1-0479ecf78449,scp_main_node@localhost
2024-07-26 09:31:39.862804,SEND,f67b1894-c864-46a0-a9e3-697485b10eea,scp_Main_Node@localhost
2024-07-26 09:31:39.863803,RECEIVE,60a296f0-d26e-40cc-bdd1-0479ecf78449,scp_main_node@localhost
2024-07-26 09:32:30.269320,SEND,290dbac5-6f42-4810-aa20-036bf7d4033a,scp_Main_Node@localhost
2024-07-26 09:32:30.272320,RECEIVE,a998ac12-7917-4efd-a73b-22631e9b41fa,scp_main_node@localhost
2024-07-26 09:33:20.773771,SEND,f7d379f2-6a52-4851-bf61-0d3b1c67a4dc,scp_Main_Node@localhost
2024-07-26 09:33:20.774771,RECEIVE,a998ac12-7917-4efd-a73b-22631e9b41fa,scp_main_node@localhost
2024-07-26 09:34:21.477633,SEND,135795a8-479f-4022-a7d8-baa3df0ec6af,scp_Main_Node@localhost
2024-07-26 09:34:21.479633,RECEIVE,bace0baa-bf53-4f26-b0e8-5b9e44013c79,scp_main_node@localhost
2024-07-26 09:35:13.703539,SEND,69dcbe76-0ef3-40f1-b7fd-58b1fd82f8be,scp_Main_Node@localhost
2024-07-26 09:35:13.705545,RECEIVE,bace0baa-bf53-4f26-b0e8-5b9e44013c79,scp_main_node@localhost
2024-07-26 09:36:05.704002,SEND,cf7c1007-ff1f-4ab8-85a5-2461bfe780fe,scp_Main_Node@localhost
2024-07-26 09:36:05.707511,RECEIVE,d5581e82-2b70-4d65-8ce7-6a0af13d939f,scp_main_node@localhost
2024-07-26 09:36:53.213609,SEND,fdf41c99-24e2-4af4-a77f-0164f1a689d3,scp_Main_Node@localhost
2024-07-26 09:36:53.215609,RECEIVE,d5581e82-2b70-4d65-8ce7-6a0af13d939f,scp_main_node@localhost
2024-07-26 09:37:44.471281,SEND,cb53b2f7-2126-4b62-b09b-870a71dd21a4,scp_Main_Node@localhost
2024-07-26 09:37:44.474281,RECEIVE,a06ba60e-c544-4485-8632-c4827540773c,scp_main_node@localhost
2024-07-26 09:38:38.723550,SEND,76520903-97d9-4e52-a792-82081759a3e5,scp_Main_Node@localhost
2024-07-26 09:38:38.725057,RECEIVE,a06ba60e-c544-4485-8632-c4827540773c,scp_main_node@localhost
2024-07-26 09:39:31.892964,SEND,e0e5332b-cb72-4ba0-a255-3298b9f6490e,scp_Main_Node@localhost
2024-07-26 09:39:31.895879,RECEIVE,0e71a7a5-9eee-4487-8485-d3b452fff496,scp_main_node@localhost
2024-07-26 09:40:21.138081,SEND,384e570a-c1a9-4083-9e8f-73457ec23d7e,scp_Main_Node@localhost
