time,send_or_recv,id,communicating_agent
2024-07-26 08:54:18.185435,SEND,f1d5c20e-53eb-48ab-a06d-51287f6ed801,scp_Main_Node@localhost
2024-07-26 08:54:18.190463,SEND,12b78c3d-3d79-4791-a807-910d6a4f9902,scp_Main_Node@localhost
2024-07-26 08:54:38.213122,RECEIVE,12e0fb32-06c7-4c26-a949-745d67edd01c,scp_main_node@localhost
2024-07-26 08:58:52.611367,SEND,31a851f3-7de7-4c27-a4fe-70ac27e26c6b,scp_Main_Node@localhost
2024-07-26 08:59:12.620089,RECEIVE,ab3381a0-b625-4f4d-b0d1-cdb36ccf5c55,scp_main_node@localhost
2024-07-26 09:00:03.981155,SEND,3b3873dc-2194-4bd6-9f08-cddb14cb2065,scp_Main_Node@localhost
2024-07-26 09:00:03.983164,RECEIVE,ab3381a0-b625-4f4d-b0d1-cdb36ccf5c55,scp_main_node@localhost
2024-07-26 09:02:41.965812,SEND,10f24e0a-7029-4695-8739-de0082b5a463,scp_Main_Node@localhost
2024-07-26 09:02:41.967603,RECEIVE,ef4a21fc-dfdb-47fc-ae9d-140060d62d0c,scp_main_node@localhost
2024-07-26 09:05:54.274948,SEND,83215da9-8599-4a2c-924f-eb009a653636,scp_Main_Node@localhost
2024-07-26 09:05:54.275949,RECEIVE,ef4a21fc-dfdb-47fc-ae9d-140060d62d0c,scp_main_node@localhost
2024-07-26 09:06:43.019071,SEND,645ea103-a7fc-4102-9af1-c47848284b93,scp_Main_Node@localhost
2024-07-26 09:06:43.021071,RECEIVE,f65f0e79-e97d-403d-bdb2-0b940735572f,scp_main_node@localhost
2024-07-26 09:07:34.743276,SEND,887f88cf-226d-41f6-86b7-17da91074a35,scp_Main_Node@localhost
2024-07-26 09:07:34.744780,RECEIVE,f65f0e79-e97d-403d-bdb2-0b940735572f,scp_main_node@localhost
2024-07-26 09:12:30.589773,SEND,6645957b-ee0c-4a90-a7ed-906cef07b3df,scp_Main_Node@localhost
2024-07-26 09:12:30.593275,RECEIVE,e30d8bca-4227-4bc6-8bd3-24a899668804,scp_main_node@localhost
2024-07-26 09:13:31.225969,SEND,11e7e6e0-dab7-4c1f-bc8b-e6fb64a4ac8e,scp_Main_Node@localhost
2024-07-26 09:13:31.227477,RECEIVE,e30d8bca-4227-4bc6-8bd3-24a899668804,scp_main_node@localhost
2024-07-26 09:14:29.416965,SEND,d099d46c-9a96-49a3-88a8-7c33e9014eda,scp_Main_Node@localhost
2024-07-26 09:14:29.420470,RECEIVE,ea702262-9fa3-4b6b-8b3c-e40998b74460,scp_main_node@localhost
2024-07-26 09:15:19.357702,SEND,1be05b0e-4975-42ba-b429-90a66c9cca3b,scp_Main_Node@localhost
2024-07-26 09:15:19.358702,RECEIVE,ea702262-9fa3-4b6b-8b3c-e40998b74460,scp_main_node@localhost
2024-07-26 09:16:07.134125,SEND,52d27cce-e36b-49c7-9adf-646efb7f78c2,scp_Main_Node@localhost
2024-07-26 09:16:07.136627,RECEIVE,34529828-ee91-40f2-aee3-d70273057602,scp_main_node@localhost
2024-07-26 09:16:52.282814,SEND,50304c8b-dd5d-4aaf-b289-8827018bab61,scp_Main_Node@localhost
2024-07-26 09:16:52.283813,RECEIVE,34529828-ee91-40f2-aee3-d70273057602,scp_main_node@localhost
2024-07-26 09:19:36.646123,SEND,031a44bb-2ad2-45e9-8940-2bc2919925c0,scp_Main_Node@localhost
2024-07-26 09:19:36.648629,RECEIVE,42e6c8ca-0de1-41b9-a598-26267a61897d,scp_main_node@localhost
2024-07-26 09:22:04.168687,SEND,c618dcbd-f70f-40a7-b9c5-4ad49b03cc68,scp_Main_Node@localhost
2024-07-26 09:22:04.170690,RECEIVE,42e6c8ca-0de1-41b9-a598-26267a61897d,scp_main_node@localhost
2024-07-26 09:23:10.150111,SEND,18279062-1485-46fe-a98a-6a115a1be48b,scp_Main_Node@localhost
2024-07-26 09:23:10.152114,RECEIVE,8ed4d1d4-4293-430e-a7ae-f5b750979225,scp_main_node@localhost
2024-07-26 09:23:54.368879,SEND,8ffa32cf-3355-46e9-aa5f-c98df27aa909,scp_Main_Node@localhost
2024-07-26 09:23:54.370878,RECEIVE,8ed4d1d4-4293-430e-a7ae-f5b750979225,scp_main_node@localhost
2024-07-26 09:24:33.198211,SEND,f362186d-d485-491d-9d21-5a3aff93669a,scp_Main_Node@localhost
2024-07-26 09:24:33.201212,RECEIVE,5e187d65-1a4d-4d48-bde6-5a24beafd326,scp_main_node@localhost
2024-07-26 09:25:16.195068,SEND,d11c3651-cc20-44e3-aaf2-a689db35c4f7,scp_Main_Node@localhost
2024-07-26 09:25:16.196071,RECEIVE,5e187d65-1a4d-4d48-bde6-5a24beafd326,scp_main_node@localhost
2024-07-26 09:25:50.653980,SEND,b6e9e8c2-fe3e-4ae6-844d-ef87c005b8c9,scp_Main_Node@localhost
2024-07-26 09:25:50.654980,RECEIVE,a4923ca6-b646-4ddd-bbf5-aab393ff4719,scp_main_node@localhost
2024-07-26 09:26:27.515814,SEND,a953c00b-58f2-41a7-8ef0-23a2ac4f33d2,scp_Main_Node@localhost
2024-07-26 09:26:27.515814,RECEIVE,a4923ca6-b646-4ddd-bbf5-aab393ff4719,scp_main_node@localhost
2024-07-26 09:27:06.967855,SEND,db389f27-90df-4c2c-bba3-25d0b15418f4,scp_Main_Node@localhost
2024-07-26 09:27:06.971855,RECEIVE,5ae7aaa8-7bb4-48ba-8b6b-006bc1194bdd,scp_main_node@localhost
2024-07-26 09:27:48.703942,SEND,a816713d-f6d2-44a0-ba7f-15494b934c42,scp_Main_Node@localhost
2024-07-26 09:27:48.706449,RECEIVE,5ae7aaa8-7bb4-48ba-8b6b-006bc1194bdd,scp_main_node@localhost
2024-07-26 09:28:33.298983,SEND,6cb49c9e-5f5a-4383-abca-b56a9131dde0,scp_Main_Node@localhost
2024-07-26 09:28:33.300986,RECEIVE,f2ec9ad0-82f4-4c9f-989e-1ba329c4959d,scp_main_node@localhost
2024-07-26 09:29:21.002558,SEND,e010f47a-f626-4052-a208-d7983c13da89,scp_Main_Node@localhost
2024-07-26 09:29:21.003558,RECEIVE,f2ec9ad0-82f4-4c9f-989e-1ba329c4959d,scp_main_node@localhost
2024-07-26 09:30:05.805865,SEND,810ed8fe-0c37-4b65-aa7a-c332983cc0e4,scp_Main_Node@localhost
2024-07-26 09:30:05.806866,RECEIVE,a2c2a2a4-a901-4b4e-b3b8-9143f14fe2cb,scp_main_node@localhost
